ID,Region,Date,Weekday,Apartment,Beds,Review,Pic Quality,Price,Accept
38438,2,283,4,1,1,4.979680054,0.507906306,268.1560146,0
38439,10,363,7,1,1,4.736719044,0.827787776,305.6179635,0
38440,7,35,1,1,2,4.184754175,0.996325356,342.3100604,0
38441,8,185,4,1,2,4.615216028,0.853114727,401.7254652,0
38442,10,120,2,1,2,4.921164238,0.935326597,323.329344,0
38443,7,147,1,0,1,4.649689983,0.82159246,326.1444576,0
38444,5,212,3,0,1,4.887715679,0.717242604,190.5229461,0
38445,1,110,6,1,2,4.474293927,0.76740038,421.3176283,0
38446,4,43,2,1,1,4.610864574,0.562362927,277.6126933,0
38447,3,18,5,1,2,4.824320124,0.897107824,332.2118557,0
38448,4,279,7,0,2,4.873169493,0.862783367,341.4846213,1
38449,2,151,5,1,2,3.998385111,0.962095343,427.1953188,0
38450,2,189,1,1,1,4.590324089,0.926189771,407.1509912,0
38451,5,164,4,1,1,4.662641626,0.361986448,320.0135439,0
38452,7,185,4,0,2,4.54905269,0.552711507,474.6233756,0
38453,10,25,5,0,3,3.758025956,0.558591643,328.5235085,1
38454,10,315,1,1,2,3.876970269,0.946589374,344.5849177,0
38455,9,33,6,1,2,4.208995245,0.874141466,288.6842093,1
38456,7,272,7,1,1,4.663531198,0.780910386,394.0512283,0
38457,6,50,2,1,1,4.733095258,0.991502909,197.6052948,1
38458,10,322,1,1,1,3.579282739,0.82846965,279.3499859,0
38459,1,3,4,1,1,4.223194688,0.490674579,259.419368,0
38460,5,291,5,0,4,4.65364867,0.899681431,570.317992,0
38461,10,97,7,1,2,4.939901303,0.872517369,410.751394,0
38462,8,274,2,1,1,4.184395278,0.638598877,197.1745811,0
38463,4,41,7,1,3,4.296020678,0.750417254,497.3187236,0
38464,10,23,3,1,2,4.826433556,0.873202122,353.4818317,0
38465,6,131,6,1,1,4.312189381,0.32642461,254.4420503,1
38466,9,129,4,1,2,4.707283854,0.810335928,481.6978441,0
38467,2,30,3,1,2,4.889873672,0.534149011,329.2296913,1
38468,4,301,1,1,1,4.339130954,0.895256262,229.8563247,1
38469,2,235,5,1,2,4.152455263,0.957728646,241.6979452,1
38470,10,118,7,1,1,4.445310837,0.867377885,230.9091754,0
38471,9,294,1,1,2,4.455046025,0.728343068,400.5642705,0
38472,5,108,4,1,4,4.556687585,0.986929687,661.5260173,0
38473,7,110,6,1,1,4.042343722,0.449339083,305.7680388,0
38474,1,209,7,1,1,4.983469871,0.803329743,392.2688991,0
38475,3,67,5,1,3,4.860450083,0.830256212,498.3659802,0
38476,10,35,1,1,3,4.89977763,0.952651876,502.9392324,0
38477,5,142,3,1,1,4.897270305,0.425554462,289.6108515,0
38478,7,94,4,1,1,4.904009806,0.454139108,398.2673484,0
38479,3,274,2,1,1,4.490696745,0.814145385,159.7448914,1
38480,5,355,6,1,2,4.816639475,0.922031027,388.659747,0
38481,10,163,3,1,1,4.865110037,0.828328589,180.8396227,0
38482,3,302,2,0,2,4.81658662,0.760915646,289.4595307,1
38483,5,275,3,1,1,3.587929324,0.499117356,206.80717,0
38484,4,226,3,1,1,4.200363999,0.81509638,149.3937587,1
38485,2,64,2,1,2,4.446977993,0.96457622,324.491156,0
38486,5,208,6,1,1,4.618509782,0.936908006,374.6394821,0
38487,3,23,3,1,1,4.291364769,0.913418099,175.3117163,1
38488,7,289,3,1,1,3.708230642,0.934339031,105.7355409,0
38489,4,326,5,1,1,4.21566755,0.97660882,212.7095196,1
38490,7,249,5,1,1,4.903566082,0.675656294,260.7428105,1
38491,3,59,4,1,1,4.597007813,0.595481964,331.5456615,0
38492,8,187,6,0,1,4.703221811,0.346784427,266.7002615,1
38493,9,353,4,1,2,4.991481216,0.514905251,400.5091014,0
38494,1,234,4,1,2,4.991132436,0.535900284,435.564051,0
38495,7,342,7,0,1,4.560878242,0.41722873,359.4641032,0
38496,6,231,1,1,2,4.913343625,0.690192883,299.3693879,1
38497,4,170,3,1,1,4.948641371,0.796625887,233.8344383,0
38498,8,322,1,1,1,4.279637209,0.9806036,348.309751,0
38499,8,44,3,1,1,4.931942507,0.831332817,376.0201876,0
38500,9,318,4,1,1,3,0.92513639,231.5131871,0
38501,2,12,6,1,1,4.885141778,0.625092832,423.5150523,0
38502,4,264,6,1,1,4.794534087,0.236138532,393.7751739,0
38503,8,295,2,1,2,4.29013457,0.610142807,306.8613567,0
38504,8,321,7,1,2,4.958416986,0.724070597,356.1446215,0
38505,1,192,4,1,1,3.337838044,0.7345962,256.6006733,0
38506,2,18,5,1,1,4.185810283,0.983339805,282.6450001,1
38507,3,361,5,0,1,4.74726283,0.914965452,275.5360236,1
38508,5,48,7,0,1,4.942582686,0.880926157,244.2547636,1
38509,1,260,2,1,1,4.860990823,0.88623296,292.9287321,0
38510,1,137,5,0,1,4.985796918,0.922606724,362.4300013,0
38511,6,52,4,0,2,4.86385206,0.755264394,388.6298954,1
38512,6,319,5,1,1,4.857990996,0.695832758,333.6452067,1
38513,3,80,4,1,3,4.977231082,0.920518192,460.2567418,0
38514,4,78,2,1,1,4.39484694,0.905276078,191.8549555,0
38515,5,117,6,1,1,4.746233092,0.884840655,286.9239743,1
38516,8,310,3,1,1,3.707957387,0.944219609,86.01759282,0
38517,2,19,6,0,2,4.341248694,0.474380803,310.1810594,0
38518,8,51,3,1,1,3.934436581,0.733005014,212.8096071,1
38519,4,197,2,0,1,4.97051569,0.917739595,272.3655159,0
38520,3,148,2,0,1,4.726482422,0.951882023,293.6663608,0
38521,7,148,2,1,1,4.313627176,0.887928948,290.6367011,0
38522,7,311,4,1,1,4.629343004,0.937146626,366.4254871,1
38523,1,18,5,1,1,4.967184355,0.759526505,309.7817064,0
38524,1,287,1,1,2,4.879966585,0.729287078,272.8141529,1
38525,10,300,7,1,1,4.997805675,0.911413569,211.7040894,1
38526,3,261,3,1,2,4.797426579,0.693675064,404.8879899,0
38527,9,188,7,1,2,4.722653683,0.743462359,427.5420539,0
38528,3,219,3,0,2,4.875921221,0.995264536,446.9017336,0
38529,10,99,2,1,3,4.707085789,0.459224014,443.7944956,0
38530,6,75,6,1,1,4.950512159,0.978286471,449.4159759,0
38531,1,169,2,1,1,4.356340382,0.785316096,288.9453474,0
38532,4,293,7,1,3,3.993498327,0.957838897,516.1811366,0
38533,4,161,1,1,2,4.974538534,0.648083854,447.1024628,0
38534,2,235,5,1,1,4.998582237,0.83229176,446.5845918,0
38535,7,161,1,0,1,4.984011001,0.96183743,345.0223028,1
38536,1,67,5,1,1,4.38581399,0.848977903,267.3548667,0
38537,2,265,7,1,2,4.387395094,0.669333724,248.9459066,0
38538,9,251,7,1,1,4.738444508,0.955855691,371.9594097,0
38539,1,27,7,0,1,4.345454484,0.503390279,310.7349946,0
38540,4,149,3,0,1,4.786760882,0.937100435,307.8951816,1
38541,10,29,2,0,1,3.935878797,0.507894839,113.7765101,1
38542,5,19,6,0,1,4.689866514,0.290615413,350.3074985,0
38543,1,75,6,1,2,4.740040675,0.980902566,436.7085348,0
38544,9,285,6,1,4,4.386318565,0.855344794,416.4965447,1
38545,6,145,6,1,2,4.874894299,0.723901222,342.5683617,1
38546,1,70,1,1,1,4.466231311,0.63128598,336.7885133,0
38547,3,142,3,0,1,4.728973447,0.796055623,299.676368,0
38548,9,194,6,1,1,3.796692476,0.998439999,265.1770801,0
38549,9,172,5,1,3,4.551575416,0.886021759,429.4470298,1
38550,4,195,7,1,2,4.921678583,0.992386116,495.0769485,0
38551,5,293,7,1,1,4.960624079,0.980724744,375.9493907,0
38552,1,228,5,1,1,4.129013739,0.923412999,254.4476321,1
38553,6,125,7,0,1,4.215867373,0.523045706,330.5675673,0
38554,8,62,7,0,1,4.769473757,0.903859072,254.397902,0
38555,8,116,5,1,2,4.994922578,0.888073405,504.0727398,0
38556,7,104,7,1,1,4.901292062,0.142083654,386.1499465,0
38557,2,189,1,0,1,4.502249897,0.613731571,303.1192595,0
38558,3,249,5,1,3,4.949242324,0.221887682,498.2401815,0
38559,4,317,3,1,1,3.216309198,0.729291318,225.7194229,0
38560,6,72,3,1,3,4.206635519,0.906555985,268.4119827,1
38561,4,146,7,1,2,3.793836307,0.478078759,282.2424783,0
38562,9,130,5,1,2,4.624217737,0.859721934,274.8716584,1
38563,9,49,1,0,1,4.094222314,0.495563161,297.1128415,0
38564,9,352,3,1,1,3.777482524,0.223435841,213.2760269,0
38565,1,30,3,1,2,4.748782585,0.743328899,380.7050096,0
38566,4,332,4,1,2,4.739931779,0.810525358,390.8760166,1
38567,8,26,6,1,1,4.984897379,0.860333636,450.9600874,0
38568,1,166,6,1,1,4.191069769,0.98436252,272.584958,0
38569,2,167,7,1,2,4.678735008,0.793609712,438.7430968,0
38570,1,262,4,1,2,4.694079178,0.863700782,444.8784459,0
38571,5,117,6,0,1,4.203367144,0.989122739,223.8746596,1
38572,8,7,1,1,1,4.83298712,0.711180967,374.8527552,0
38573,4,359,3,1,1,4.189194007,0.939322928,217.8134509,0
38574,6,288,2,1,1,4.319011551,0.862206719,185.0013502,1
38575,5,329,1,0,4,4.766450442,0.900049138,573.9917877,0
38576,6,191,3,1,2,4.816364989,0.616890849,291.3259449,0
38577,4,115,4,0,1,4.658881427,0.898165905,401.8384231,0
38578,4,240,3,1,1,4.936782354,0.928152571,244.4530617,0
38579,7,204,2,1,3,4.835327223,0.795374005,504.6255125,0
38580,1,8,2,1,1,3.784506588,0.475325082,102.9186353,1
38581,5,97,7,1,1,4.857992135,0.473485011,398.406787,0
38582,3,22,2,0,1,4.82176042,0.698666259,169.4281655,0
38583,1,104,7,1,2,4.410711908,0.60356856,244.6537068,0
38584,2,327,6,1,1,4.424783313,0.999084911,265.2501784,1
38585,1,26,6,1,2,4.767705597,0.62041294,383.0681993,0
38586,4,326,5,0,2,4.950292022,0.829430494,521.4430736,0
38587,6,145,6,1,1,4.221792142,0.552337331,268.9482174,0
38588,1,26,6,1,1,4.306889733,0.711134204,317.7706269,0
38589,8,66,4,1,1,4.020927316,0.821116457,257.9224115,0
38590,4,78,2,1,2,4.757659579,0.814536117,343.6448111,0
38591,8,189,1,1,2,4.97262514,0.569487072,426.0634722,0
38592,8,346,4,1,2,4.99512462,0.828609084,321.1350071,1
38593,7,199,4,1,2,4.697671351,0.335416742,343.917233,1
38594,1,187,6,1,1,4.688654656,0.762440189,396.1692255,0
38595,10,302,2,1,3,4.940756776,0.889932168,445.8853358,0
38596,8,259,1,1,1,4.188245003,0.82995183,144.0273497,1
38597,7,263,5,1,2,4.562210327,0.276917752,390.1911949,0
38598,5,91,1,1,1,4.841504504,0.607400503,400.6405806,0
38599,1,35,1,1,2,4.988791548,0.411164962,309.2372796,0
38600,1,100,3,1,2,4.952452066,0.675598954,436.6243009,0
38601,10,45,4,1,1,4.93363537,0.838399827,366.4823416,0
38602,4,218,2,1,1,4.750419384,0.389285488,299.8563513,0
38603,2,111,7,1,1,4.985564236,0.690201826,391.5302794,0
38604,1,354,5,1,1,4.990156075,0.955338372,291.7904908,0
38605,2,142,3,1,1,4.954818957,0.567113491,279.3049816,0
38606,9,223,7,1,4,4.336026654,0.682312495,460.5279527,0
38607,2,68,6,0,1,4.065719686,0.300697215,200.9095231,0
38608,4,114,3,1,2,4.966050024,0.80027301,439.9391848,0
38609,4,334,6,0,2,4.663404323,0.737044133,349.0721052,0
38610,2,315,1,1,2,4.539504177,0.506436094,319.4187631,1
38611,8,232,2,1,2,4.875600724,0.982059568,368.6699805,0
38612,9,240,3,1,1,4.684935192,0.831421628,221.4147506,1
38613,1,95,5,1,2,4.801113702,0.574659917,462.0726354,0
38614,2,108,4,1,1,4.622361805,0.875342309,302.6182239,0
38615,7,44,3,1,1,4.195197549,0.280003584,203.1615163,1
38616,5,195,7,1,1,4.784683895,0.920512301,393.3855554,0
38617,10,168,1,0,1,4.760275905,0.869101337,356.2440387,0
38618,8,202,7,1,1,4.79791149,0.865264902,325.6584785,1
38619,8,102,5,0,1,4.89001763,0.902185268,309.3335572,1
38620,10,311,4,1,1,4.315319194,0.249818727,318.9816895,0
38621,8,230,7,1,1,3.463999371,0.929171917,223.592878,0
38622,6,76,7,0,1,3.058069701,0.896580838,268.456218,0
38623,8,31,4,1,1,4.929467324,0.889764245,409.086695,0
38624,4,341,6,1,1,4.856776342,0.288222978,277.0240261,1
38625,1,192,4,0,3,4.714642394,0.956186411,474.0034981,1
38626,6,317,3,0,1,4.252907095,0.779830669,281.6173048,0
38627,10,53,5,1,1,4.950904427,0.757967476,228.8816604,0
38628,6,65,3,0,2,4.909360422,0.885431623,413.2592423,0
38629,10,38,4,1,2,4.9339921,0.974085449,328.9385445,0
38630,4,127,2,1,2,4.035180247,0.976003493,320.7213656,0
38631,8,250,6,1,2,4.597817135,0.802950809,519.3867652,0
38632,4,156,3,0,1,4.973373239,0.515072674,240.8541605,0
38633,2,69,7,0,2,3.853673443,0.263712184,217.5288264,0
38634,7,76,7,1,1,4.946235122,0.973042489,416.6963428,0
38635,6,242,5,1,2,4.961708601,0.676011864,457.5757673,0
38636,8,315,1,1,2,4.703526289,0.771056083,316.303256,1
38637,5,138,6,0,2,4.987222064,0.347305044,470.7322489,0
38638,6,365,2,1,1,3.266320243,0.302484308,80,1
38639,2,271,6,0,1,3,0.656398377,224.4209041,0
38640,6,297,4,1,1,4.139653144,0.276425444,325.0276895,0
38641,1,193,5,1,3,4.991867494,0.509615167,408.4207876,0
38642,5,338,3,1,1,4.962678219,0.557271828,342.6660196,0
38643,1,359,3,1,1,4.737082328,0.512657945,367.0881928,0
38644,5,10,4,1,2,3.877896889,0.973806081,335.239979,1
38645,1,116,5,1,2,4.789030966,0.959278751,452.6557638,0
38646,6,68,6,1,1,3.849050273,0.439048418,260.8426878,0
38647,3,305,5,1,1,3,0.978761828,187.2873659,1
38648,1,259,1,1,1,4.729928882,0.311809366,307.9891674,0
38649,1,212,3,1,1,4.750638503,0.526942687,341.0224465,0
38650,10,299,6,1,1,4.243804658,0.840559596,312.1278561,0
38651,9,58,3,1,3,4.77762729,0.596235412,411.1598812,0
38652,5,80,4,0,2,4.591503675,0.242936573,385.1713248,0
38653,8,66,4,1,2,3,0.705172109,306.7719174,0
38654,9,314,7,1,2,4.819186308,0.775925303,449.2522763,0
38655,1,33,6,1,2,4.733044464,0.740845793,392.3575266,0
38656,7,246,2,0,1,4.943800508,0.679235817,258.3719227,0
38657,2,246,2,1,1,4.17218617,0.678287639,140.6692608,0
38658,1,322,1,1,1,4.519098986,0.771028466,384.348285,0
38659,1,107,3,1,3,4.378067966,0.897523508,265.859214,1
38660,8,328,7,1,1,4.609731013,0.943404507,266.5723615,0
38661,7,111,7,1,1,4.667599721,0.799712603,217.3219458,1
38662,6,220,4,1,2,4.875355671,0.724719471,350.2029081,0
38663,1,241,4,0,2,4.431444301,0.941837907,273.0899916,1
38664,7,171,4,1,3,4.151473345,0.737672654,448.6543351,1
38665,7,243,6,1,1,4.952274721,0.420450559,299.9373769,0
38666,6,338,3,1,2,4.832879354,0.737725668,320.7812748,0
38667,7,131,6,1,1,4.218215759,0.990295528,247.5447064,0
38668,4,213,4,1,1,3.86930774,0.716314764,297.1506847,0
38669,8,205,3,0,1,3.462368011,0.963275415,274.7436742,0
38670,6,42,1,1,1,4.807294426,0.909803621,383.2637333,0
38671,1,140,1,1,2,4.959064761,0.591349703,282.6903631,1
38672,7,211,2,1,1,4.484089223,0.585085952,239.0963379,0
38673,4,178,4,1,2,3.469985973,0.834895068,266.6406079,1
38674,6,258,7,1,1,4.821918729,0.969022144,373.1270281,0
38675,5,58,3,1,1,4.552338039,0.544096683,185.1881849,1
38676,8,107,3,1,2,4.654387292,0.856249842,286.2167315,1
38677,9,206,4,1,2,3.248618203,0.340630947,200.9409555,0
38678,10,248,4,1,1,4.655368567,0.818197538,344.6605157,0
38679,2,261,3,1,1,4.902477963,0.879713852,242.6441056,0
38680,1,109,5,1,3,3.971295958,0.819397231,364.6688197,0
38681,7,305,5,1,1,3.896379945,0.461009682,209.6165856,1
38682,7,254,3,1,1,4.068615719,0.831583897,248.1110694,0
38683,7,47,6,1,2,3.690417259,0.829114356,354.9218348,0
38684,1,49,1,0,3,4.634172912,0.873219836,468.2137542,0
38685,5,267,2,1,1,4.646214461,0.804468635,166.4394967,0
38686,4,96,6,1,1,4.892414285,0.720339734,365.2817353,0
38687,9,249,5,1,1,4.652430051,0.627178425,332.084599,0
38688,6,82,6,1,1,4.980549289,0.732891737,386.3412297,0
38689,8,328,7,1,1,4.668114662,0.450384794,235.9548767,0
38690,4,213,4,1,2,4.527631429,0.552312354,459.7290187,0
38691,6,251,7,0,2,4.507250665,0.997709775,407.8479238,0
38692,10,279,7,0,2,3.754645104,0.532351809,282.5843618,1
38693,7,172,5,0,2,4.962070916,0.98371875,379.4471826,0
38694,6,355,6,0,1,4.73204461,0.985988394,355.5024742,0
38695,8,4,5,0,1,4.28356771,0.866469595,348.2632503,0
38696,8,58,3,1,1,4.652761834,0.777948999,217.0964175,1
38697,8,217,1,1,2,4.56666341,0.509562616,438.1500444,0
38698,2,212,3,1,1,4.669223964,0.974137167,208.8038902,0
38699,6,365,2,1,2,4.66955666,0.184740246,255.9632838,0
38700,3,297,4,1,1,4.492640316,0.939381881,300.3774915,1
38701,8,186,5,0,2,4.953550944,0.850553726,324.3757653,1
38702,1,43,2,1,1,4.849104762,0.975165536,283.3928679,1
38703,1,224,1,1,1,4.897499709,0.953063264,392.7305973,0
38704,8,222,6,0,3,4.410482743,0.346559123,427.0215352,0
38705,7,63,1,1,1,4.493292206,0.953540187,218.3398847,1
38706,3,257,6,0,1,4.046852239,0.781612158,293.5003729,0
38707,7,130,5,1,1,3,0.979577648,129.4120319,1
38708,6,128,3,1,1,4.638253338,0.946531991,369.808575,0
38709,5,277,5,1,1,4.975774617,0.643550025,247.767669,0
38710,2,231,1,1,1,4.665666206,0.407349726,206.1238402,1
38711,10,186,5,1,2,4.846042216,0.769623399,344.6216564,1
38712,7,234,4,1,1,4.382067991,0.862170189,363.6215998,0
38713,4,257,6,1,1,4.646203891,0.790571338,301.9405616,0
38714,5,269,4,1,3,4.464895093,0.840466843,456.4317277,0
38715,10,123,5,1,3,4.806580994,0.911682625,472.6885385,0
38716,2,214,5,1,2,4.633131587,0.846444174,410.1619582,0
38717,3,179,5,1,1,4.341500514,0.343032015,230.4331537,0
38718,2,164,4,1,2,4.965637038,0.888708663,332.0044296,1
38719,4,214,5,1,1,4.698480375,0.953149137,452.3966489,0
38720,5,118,7,1,1,4.930460995,0.777850413,317.9656441,0
38721,6,130,5,1,1,4.717631259,0.787933917,367.8460503,0
38722,5,57,2,1,2,4.115179103,0.76176383,345.3350671,0
38723,7,38,4,1,1,4.854805079,0.87831216,245.441306,1
38724,1,261,3,1,2,4.572127237,0.852087773,398.4267087,0
38725,6,272,7,1,2,4.761903717,0.923463458,392.762785,1
38726,2,201,6,1,1,4.762172606,0.962216792,262.0913972,0
38727,7,158,5,1,1,4.983069165,0.706469859,417.2107404,0
38728,2,337,2,1,1,4.890313787,0.687144911,176.7117654,1
38729,6,340,5,1,1,4.908738924,0.6866675,319.8759575,1
38730,10,244,7,1,1,4.762232005,0.762774512,227.6080172,0
38731,3,226,3,1,1,4.702633518,0.749407542,294.8898389,0
38732,5,168,1,1,1,4.813100854,0.583423384,269.8871872,0
38733,5,228,5,1,1,4.297367322,0.839914122,313.687974,0
38734,3,8,2,1,1,3.524499814,0.717021118,128.8760561,0
38735,2,239,2,1,1,3.781752499,0.603231101,80,1
38736,10,251,7,1,1,4.891147337,0.890185512,272.5700321,0
38737,6,102,5,1,1,4.918063871,0.94363718,248.7310143,1
38738,5,84,1,1,4,4.748169567,0.57076945,642.3714565,0
38739,9,301,1,1,1,4.719494694,0.41149703,322.1712783,0
38740,3,295,2,1,1,4.414594928,0.802373697,187.1178597,0
38741,9,209,7,1,1,3.920916196,0.839492112,231.9319963,1
38742,7,167,7,1,1,4.93165334,0.876224305,448.1138329,0
38743,10,98,1,1,1,4.350912295,0.771881742,344.8900158,0
38744,3,141,2,1,1,4.977149918,0.409779169,241.9304019,0
38745,3,198,3,1,1,4.545573641,0.407007092,328.5345551,0
38746,5,124,6,1,1,4.886171135,0.991216409,350.5211813,1
38747,1,117,6,0,1,4.815143493,0.979171117,329.3101727,1
38748,10,4,5,1,2,4.416345271,0.97428803,299.7639156,0
38749,2,292,6,1,3,3,0.76901718,242.6082088,1
38750,9,351,2,0,1,4.503596369,0.966556473,210.8657927,0
38751,7,5,6,1,1,4.630950928,0.97991343,299.4610129,0
38752,3,210,1,1,1,4.849614115,0.913755048,341.1935168,1
38753,8,31,4,1,1,4.793114224,0.979792303,281.4509899,1
38754,5,127,2,1,1,4.348701807,0.35496425,310.9325356,0
38755,10,149,3,0,4,4.052185315,0.3586094,539.9537146,0
38756,7,241,4,1,1,4.375696227,0.904225272,363.6489776,0
38757,3,278,6,1,1,4.952802284,0.951832745,356.2568194,1
38758,5,198,3,1,1,4.863741121,0.580887956,279.1671864,1
38759,3,292,6,1,1,4.971428094,0.952937714,340.6618309,1
38760,8,364,1,0,2,4.587057645,0.994144131,402.5931326,0
38761,1,151,5,0,2,4.514014349,0.296466856,357.0365484,0
38762,10,17,4,1,1,4.260247284,0.93671215,203.8262567,0
38763,2,136,4,0,1,3.571696369,0.780284311,229.4970801,0
38764,2,77,1,1,2,4.990300486,0.975686099,437.2220907,0
38765,3,261,3,0,1,3.789395679,0.394297323,205.5321459,0
38766,9,170,3,1,2,4.835069669,0.713515559,277.5293422,1
38767,6,21,1,1,2,4.728703197,0.865288118,394.5121535,0
38768,5,23,3,1,2,4.662869623,0.911578235,225.2826995,1
38769,5,18,5,1,3,4.66541322,0.732145313,406.3631216,0
38770,3,188,7,1,2,4.931294459,0.563180763,310.1452079,1
38771,7,228,5,1,1,4.439543949,0.382732047,307.0111117,0
38772,5,314,7,0,1,4.762684507,0.858036001,237.4788498,0
38773,8,109,5,1,2,3,0.798565401,192.3402787,0
38774,6,182,1,1,2,4.768805933,0.892664334,314.8056246,0
38775,3,332,4,1,1,4.267416332,0.286284169,313.1786898,0
38776,9,27,7,1,2,3.936464985,0.921994774,211.4440373,1
38777,2,184,3,1,1,4.835203828,0.66791693,366.4879529,0
38778,8,50,2,1,3,4.709996026,0.449936803,306.9644141,1
38779,4,190,2,1,2,4.655902656,0.731520694,314.4690572,0
38780,2,50,2,0,1,4.786022596,0.982272576,190.958795,0
38781,8,111,7,1,1,4.856607954,0.623147235,296.0104631,0
38782,9,227,4,0,1,4.102063631,0.446742626,274.2473951,0
38783,6,134,2,1,1,4.736003382,0.646594304,164.9388995,0
38784,5,99,2,0,1,4.291365412,0.279116456,243.686724,0
38785,7,260,2,1,1,4.812677433,0.45121234,292.9886875,0
38786,3,337,2,1,1,4.819874888,0.696210713,316.0027026,0
38787,5,90,7,1,1,4.334096603,0.623748655,173.7522459,1
38788,2,206,4,1,1,4.990996847,0.500602838,426.8741957,0
38789,1,202,7,1,4,4.798129807,0.739287118,518.302095,0
38790,7,64,2,1,2,4.708711262,0.942535917,333.7674511,0
38791,5,120,2,1,1,4.702977621,0.597565739,234.1961838,0
38792,2,289,3,0,1,3.235731961,0.397513803,110.9124519,1
38793,1,131,6,0,1,4.84526466,0.714148201,286.8278156,1
38794,9,188,7,1,1,4.100735105,0.699350765,203.6888386,0
38795,4,321,7,0,2,4.63454706,0.875589282,281.3968813,0
38796,9,33,6,1,1,3.985282292,0.904579952,254.1384107,0
38797,1,44,3,1,1,4.741606646,0.80142696,250.2911592,0
38798,9,112,1,1,1,4.292984016,0.62264903,271.9313072,0
38799,1,320,6,1,1,4.727360277,0.922467223,325.5507558,1
38800,10,359,3,1,1,4.917586833,0.528082041,321.7776685,0
38801,1,64,2,1,1,4.587963692,0.408909768,125.1704896,1
38802,7,316,2,1,1,4.68939873,0.779890075,222.7443327,1
38803,8,313,6,0,1,4.858410708,0.780057595,274.3720227,1
38804,4,3,4,1,2,4.231687953,0.916649261,320.3451261,1
38805,9,338,3,1,1,4.691540174,0.679039352,263.9406624,0
38806,6,223,7,0,1,4.298906821,0.731128171,230.6973559,1
38807,8,93,3,1,1,4.813722875,0.841934449,179.2921494,0
38808,9,291,5,1,1,4.75576168,0.958617436,335.71366,0
38809,4,90,7,0,2,4.351170687,0.887902148,426.2436453,0
38810,1,16,3,1,3,4.909779599,0.691117862,438.2103951,0
38811,8,216,7,1,1,4.065723583,0.808923147,275.1871167,0
38812,4,245,1,1,1,3.593220933,0.956608533,297.255597,0
38813,4,63,1,0,1,4.808217666,0.986977858,350.0730776,1
38814,4,62,7,1,2,4.660903053,0.597349823,287.4284282,0
38815,4,245,1,1,2,4.984508289,0.811720326,435.9208096,0
38816,4,195,7,1,1,4.255419572,0.375574494,313.0094544,0
38817,8,2,3,0,1,4.995927646,0.880812087,288.3516817,1
38818,7,26,6,1,1,4.867175051,0.973505862,402.9859368,0
38819,1,154,1,1,1,4.19136688,0.801452622,246.3232278,0
38820,3,134,2,1,1,4.959201822,0.900132398,193.8227076,1
38821,6,82,6,1,1,4.852160941,0.903575912,253.1374553,0
38822,3,313,6,0,1,4.845386996,0.767949046,403.9200345,0
38823,1,108,4,1,1,4.922308125,0.831896922,418.6429496,0
38824,10,354,5,1,1,3.858895098,0.755064004,161.0058813,1
38825,1,251,7,0,1,4.441736488,0.813289815,228.0880814,1
38826,7,181,7,1,1,4.75263281,0.62787166,276.8369529,0
38827,8,106,2,1,1,4.540627506,0.332753445,273.3949304,0
38828,10,252,1,1,2,4.776973396,0.867303701,395.5783584,0
38829,9,313,6,1,1,4.403565882,0.311099098,307.8437692,1
38830,7,51,3,0,1,4.731971001,0.924751929,160.0377002,1
38831,6,50,2,1,1,4.488069771,0.888647039,208.22489,1
38832,7,17,4,0,2,4.915878145,0.943457836,484.7419542,0
38833,7,157,4,0,1,4.700102458,0.816479372,296.4800843,1
38834,5,45,4,0,2,4.60385413,0.924051119,402.8190791,0
38835,7,200,5,1,1,4.790581053,0.372476986,312.5818896,1
38836,1,203,1,1,1,4.139633818,0.954200924,251.1339047,0
38837,7,333,5,1,3,4.34929691,0.358491082,337.738318,0
38838,9,179,5,1,1,4.851615837,0.600782478,328.631319,1
38839,5,47,6,1,1,4.819904539,0.87134938,395.8091811,0
38840,5,275,3,1,2,4.996901539,0.967966995,495.0799918,0
38841,9,301,1,1,1,4.254984847,0.380717913,230.2096556,0
38842,2,285,6,1,1,4.604149083,0.840847208,377.6334715,0
38843,5,195,7,1,2,4.34753453,0.944908762,321.6822058,0
38844,5,169,2,1,2,4.799864259,0.961927916,360.2755506,0
38845,7,26,6,0,3,4.415003419,0.99785254,410.2120509,0
38846,5,224,1,1,1,4.543397891,0.554442373,228.7715623,1
38847,5,166,6,1,2,4.536326196,0.51333991,365.1572709,1
38848,2,154,1,0,1,4.26431213,0.807159635,231.0886373,0
38849,7,44,3,0,1,3.706729688,0.990195635,81.22457679,0
38850,9,208,6,1,2,4.267008407,0.755430071,414.7372424,0
38851,10,215,6,1,1,4.751373284,0.686941383,394.3920296,0
38852,1,87,4,1,1,4.727815255,0.944649847,315.2807554,0
38853,6,330,2,1,1,3.868344496,0.819826983,261.3598382,0
38854,7,265,7,1,3,4.839755508,0.640224678,552.8814523,0
38855,6,249,5,1,2,4.469100135,0.325108962,382.453199,0
38856,9,218,2,0,2,4.840630247,0.268810168,236.6023385,1
38857,6,308,1,1,1,4.784151455,0.857199204,356.1379543,0
38858,1,148,2,1,1,3,0.922425183,165.0633271,0
38859,4,219,3,1,1,4.943062568,0.525915299,312.6067762,0
38860,7,57,2,1,1,4.866614746,0.980937146,345.9420504,0
38861,10,261,3,1,1,4.82867699,0.837219838,266.6588696,1
38862,1,198,3,1,1,4.935204364,0.562598725,216.8748178,0
